id,ts_iso8601,source_file,gap_prev_global_sec,gap_prev_within_file_sec,session_id_within_file,session_key,gap_prev_within_session_sec,session_start_ts_iso8601,session_end_ts_iso8601,session_row_count,session_duration_sec,session_median_gap_sec,session_p90_gap_sec,cadence_family,ruuvi,aplicom,companyid,address,rssi,advdata,lat,lon,geom,temperature,accx,accy,accz,battvoltage,txpower,movcounter,measseqnum,calibrated_accx,calibrated_accy,calibrated_accz
18621262,2025-11-10T04:28:59.592000+0200,flic_button_data_export_20251110.csv,1.524,1.524,3,flic_button_data_export_20251110.csv::3,1.524,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-58,,60.204264,23.113628,0101000020E6100000EEE87FB9161D374005E09F52251A4E40,,,,,,,,,,,
18621265,2025-11-10T04:29:02.379000+0200,flic_button_data_export_20251110.csv,2.787,2.787,3,flic_button_data_export_20251110.csv::3,2.787,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-73,,60.204252,23.113458,0101000020E610000036785F950B1D37404012F6ED241A4E40,,,,,,,,,,,
18621267,2025-11-10T04:29:04.807000+0200,flic_button_data_export_20251110.csv,2.428,2.428,3,flic_button_data_export_20251110.csv::3,2.428,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-54,,60.20424,23.113297,0101000020E610000023BC3D08011D37407C444C89241A4E40,,,,,,,,,,,
18621269,2025-11-10T04:29:06.342000+0200,flic_button_data_export_20251110.csv,1.535,1.535,3,flic_button_data_export_20251110.csv::3,1.535,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-73,,60.204233,23.113203,0101000020E610000020CF2EDFFA1C3740CAE1934E241A4E40,,,,,,,,,,,
18621270,2025-11-10T04:29:07.880000+0200,flic_button_data_export_20251110.csv,1.538,1.538,3,flic_button_data_export_20251110.csv::3,1.538,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-77,,60.204222,23.113088,0101000020E6100000EF91CD55F31C3740D68F4DF2231A4E40,,,,,,,,,,,
18621272,2025-11-10T04:29:09.412000+0200,flic_button_data_export_20251110.csv,1.532,1.532,3,flic_button_data_export_20251110.csv::3,1.532,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-65,,60.20422,23.113039,0101000020E61000002C2CB81FF01C3740359886E1231A4E40,,,,,,,,,,,
18621274,2025-11-10T04:29:10.943000+0200,flic_button_data_export_20251110.csv,1.531,1.531,3,flic_button_data_export_20251110.csv::3,1.531,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-57,,60.204217,23.112965,0101000020E6100000B7973446EB1C3740C4245CC8231A4E40,,,,,,,,,,,
18621275,2025-11-10T04:29:12.990000+0200,flic_button_data_export_20251110.csv,2.047,2.047,3,flic_button_data_export_20251110.csv::3,2.047,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-63,,60.204215,23.11294,0101000020E61000000569C6A2E91C3740232D95B7231A4E40,,,,,,,,,,,
18621278,2025-11-10T04:29:14.516000+0200,flic_button_data_export_20251110.csv,1.526,1.526,3,flic_button_data_export_20251110.csv::3,1.526,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-66,,60.204217,23.112942,0101000020E6100000475854C4E91C3740C4245CC8231A4E40,,,,,,,,,,,
18621280,2025-11-10T04:29:16.038000+0200,flic_button_data_export_20251110.csv,1.522,1.522,3,flic_button_data_export_20251110.csv::3,1.522,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-69,,60.204217,23.112944,0101000020E61000008847E2E5E91C3740C4245CC8231A4E40,,,,,,,,,,,
18621281,2025-11-10T04:29:17.569000+0200,flic_button_data_export_20251110.csv,1.531,1.531,3,flic_button_data_export_20251110.csv::3,1.531,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-56,20106.0,60.204217,23.112953,0101000020E61000002FFCE07CEA1C3740C4245CC8231A4E40,,,,,,,,,,,
18621283,2025-11-10T04:29:19.953000+0200,flic_button_data_export_20251110.csv,2.384,2.384,3,flic_button_data_export_20251110.csv::3,2.384,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-63,,60.204217,23.112954,0101000020E6100000CFF3A78DEA1C3740C4245CC8231A4E40,,,,,,,,,,,
18621285,2025-11-10T04:29:21.480000+0200,flic_button_data_export_20251110.csv,1.527,1.527,3,flic_button_data_export_20251110.csv::3,1.527,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-51,,60.204217,23.112953,0101000020E61000002FFCE07CEA1C3740C4245CC8231A4E40,,,,,,,,,,,
18621287,2025-11-10T04:29:23.011000+0200,flic_button_data_export_20251110.csv,1.531,1.531,3,flic_button_data_export_20251110.csv::3,1.531,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-78,,60.204217,23.112952,0101000020E61000008E041A6CEA1C3740C4245CC8231A4E40,,,,,,,,,,,
18621289,2025-11-10T04:29:24.538000+0200,flic_button_data_export_20251110.csv,1.527,1.527,3,flic_button_data_export_20251110.csv::3,1.527,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-53,,60.204216,23.11295,0101000020E61000004D158C4AEA1C3740F4A8F8BF231A4E40,,,,,,,,,,,
18621291,2025-11-10T04:29:26.074000+0200,flic_button_data_export_20251110.csv,1.536,1.536,3,flic_button_data_export_20251110.csv::3,1.536,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-57,,60.204215,23.112949,0101000020E6100000AC1DC539EA1C3740232D95B7231A4E40,,,,,,,,,,,
18621293,2025-11-10T04:29:27.827000+0200,flic_button_data_export_20251110.csv,1.753,1.753,3,flic_button_data_export_20251110.csv::3,1.753,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-74,,60.204215,23.112949,0101000020E6100000AC1DC539EA1C3740232D95B7231A4E40,,,,,,,,,,,
18621296,2025-11-10T04:29:29.362000+0200,flic_button_data_export_20251110.csv,1.535,1.535,3,flic_button_data_export_20251110.csv::3,1.535,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-52,,60.204215,23.112948,0101000020E61000000B26FE28EA1C3740232D95B7231A4E40,,,,,,,,,,,
18621297,2025-11-10T04:29:30.898000+0200,flic_button_data_export_20251110.csv,1.536,1.536,3,flic_button_data_export_20251110.csv::3,1.536,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-52,,60.204215,23.112948,0101000020E61000000B26FE28EA1C3740232D95B7231A4E40,,,,,,,,,,,
18621299,2025-11-10T04:29:32.440000+0200,flic_button_data_export_20251110.csv,1.542,1.542,3,flic_button_data_export_20251110.csv::3,1.542,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-61,,60.204215,23.112948,0101000020E61000000B26FE28EA1C3740232D95B7231A4E40,,,,,,,,,,,
18621301,2025-11-10T04:29:33.961000+0200,flic_button_data_export_20251110.csv,1.521,1.521,3,flic_button_data_export_20251110.csv::3,1.521,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-61,20106.0,60.204215,23.112948,0101000020E61000000B26FE28EA1C3740232D95B7231A4E40,,,,,,,,,,,
18621302,2025-11-10T04:29:35.712000+0200,flic_button_data_export_20251110.csv,1.751,1.751,3,flic_button_data_export_20251110.csv::3,1.751,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-62,,60.204215,23.112948,0101000020E61000000B26FE28EA1C3740232D95B7231A4E40,,,,,,,,,,,
18621304,2025-11-10T04:29:38.631000+0200,flic_button_data_export_20251110.csv,2.919,2.919,3,flic_button_data_export_20251110.csv::3,2.919,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-64,,60.204214,23.112949,0101000020E6100000AC1DC539EA1C374053B131AF231A4E40,,,,,,,,,,,
18621307,2025-11-10T04:29:40.882000+0200,flic_button_data_export_20251110.csv,2.251,2.251,3,flic_button_data_export_20251110.csv::3,2.251,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-57,,60.204214,23.112949,0101000020E6100000AC1DC539EA1C374053B131AF231A4E40,,,,,,,,,,,
18621308,2025-11-10T04:29:42.410000+0200,flic_button_data_export_20251110.csv,1.528,1.528,3,flic_button_data_export_20251110.csv::3,1.528,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-69,,60.204213,23.112948,0101000020E61000000B26FE28EA1C37408335CEA6231A4E40,,,,,,,,,,,
18621309,2025-11-10T04:29:43.945000+0200,flic_button_data_export_20251110.csv,1.535,1.535,3,flic_button_data_export_20251110.csv::3,1.535,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-85,,60.204213,23.112948,0101000020E61000000B26FE28EA1C37408335CEA6231A4E40,,,,,,,,,,,
18621310,2025-11-10T04:29:45.463000+0200,flic_button_data_export_20251110.csv,1.518,1.518,3,flic_button_data_export_20251110.csv::3,1.518,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-56,,60.204213,23.112948,0101000020E61000000B26FE28EA1C37408335CEA6231A4E40,,,,,,,,,,,
18621312,2025-11-10T04:29:47.000000+0200,flic_button_data_export_20251110.csv,1.537,1.537,3,flic_button_data_export_20251110.csv::3,1.537,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-69,,60.204213,23.112948,0101000020E61000000B26FE28EA1C37408335CEA6231A4E40,,,,,,,,,,,
18621314,2025-11-10T04:29:48.531000+0200,flic_button_data_export_20251110.csv,1.531,1.531,3,flic_button_data_export_20251110.csv::3,1.531,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-60,,60.204214,23.112948,0101000020E61000000B26FE28EA1C374053B131AF231A4E40,,,,,,,,,,,
18621316,2025-11-10T04:29:50.072000+0200,flic_button_data_export_20251110.csv,1.541,1.541,3,flic_button_data_export_20251110.csv::3,1.541,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-59,,60.204214,23.112949,0101000020E6100000AC1DC539EA1C374053B131AF231A4E40,,,,,,,,,,,
18621318,2025-11-10T04:29:51.718000+0200,flic_button_data_export_20251110.csv,1.646,1.646,3,flic_button_data_export_20251110.csv::3,1.646,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-65,,60.204214,23.112949,0101000020E6100000AC1DC539EA1C374053B131AF231A4E40,,,,,,,,,,,
18621319,2025-11-10T04:29:53.244000+0200,flic_button_data_export_20251110.csv,1.526,1.526,3,flic_button_data_export_20251110.csv::3,1.526,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-59,,60.204214,23.11295,0101000020E61000004D158C4AEA1C374053B131AF231A4E40,,,,,,,,,,,
18621320,2025-11-10T04:29:54.781000+0200,flic_button_data_export_20251110.csv,1.537,1.537,3,flic_button_data_export_20251110.csv::3,1.537,2025-11-10T04:28:52.086000+0200,2025-11-10T04:29:54.781000+0200,37,62.695,1.5354999999999999,2.3274999999999997,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-70,,60.204214,23.11295,0101000020E61000004D158C4AEA1C374053B131AF231A4E40,,,,,,,,,,,
18623386,2025-11-10T05:40:50.774000+0200,flic_button_data_export_20251110.csv,4255.993,4255.993,4,flic_button_data_export_20251110.csv::4,,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-63,,60.009589,23.543561,0101000020E61000008D614ED0268B37405FB35C363A014E40,,,,,,,,,,,
18623387,2025-11-10T05:40:52.302000+0200,flic_button_data_export_20251110.csv,1.528,1.528,4,flic_button_data_export_20251110.csv::4,1.528,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-68,,60.009633,23.543589,0101000020E6100000217711A6288B37402FFB75A73B014E40,,,,,,,,,,,
18623388,2025-11-10T05:40:53.822000+0200,flic_button_data_export_20251110.csv,1.52,1.52,4,flic_button_data_export_20251110.csv::4,1.52,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-56,,60.009674,23.543614,0101000020E6100000D3A57F492A8B37408DCF64FF3C014E40,,,,,,,,,,,
18623389,2025-11-10T05:40:55.342000+0200,flic_button_data_export_20251110.csv,1.52,1.52,4,flic_button_data_export_20251110.csv::4,1.52,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-58,,60.009727,23.543649,0101000020E6100000CB80B3942C8B3740B071FDBB3E014E40,,,,,,,,,,,
18623390,2025-11-10T05:40:57.698000+0200,flic_button_data_export_20251110.csv,2.356,2.356,4,flic_button_data_export_20251110.csv::4,2.356,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-65,,60.009755,23.543668,0101000020E6100000B9E177D32D8B37407AFCDEA63F014E40,,,,,,,,,,,
18623391,2025-11-10T05:40:59.216000+0200,flic_button_data_export_20251110.csv,1.518,1.518,4,flic_button_data_export_20251110.csv::4,1.518,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-68,,60.009821,23.543739,0101000020E61000004B8FA67A328B374032E884D041014E40,,,,,,,,,,,
18623392,2025-11-10T05:41:00.740000+0200,flic_button_data_export_20251110.csv,1.524,1.524,4,flic_button_data_export_20251110.csv::4,1.524,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-70,,60.009859,23.543798,0101000020E610000055A18158368B37401F49490F43014E40,,,,,,,,,,,
18623393,2025-11-10T05:41:03.112000+0200,flic_button_data_export_20251110.csv,2.372,2.372,4,flic_button_data_export_20251110.csv::4,2.372,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-60,,60.009915,23.543941,0101000020E61000001BF4A5B73F8B3740B35E0CE544014E40,,,,,,,,,,,
18623394,2025-11-10T05:41:04.630000+0200,flic_button_data_export_20251110.csv,1.518,1.518,4,flic_button_data_export_20251110.csv::4,1.518,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-59,,60.009939,23.544047,0101000020E6100000A67C08AA468B37403CFA5FAE45014E40,,,,,,,,,,,
18623395,2025-11-10T05:41:06.721000+0200,flic_button_data_export_20251110.csv,2.091,2.091,4,flic_button_data_export_20251110.csv::4,2.091,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-61,,60.009969,23.544209,0101000020E61000005930F147518B3740A67C08AA46014E40,,,,,,,,,,,
18623396,2025-11-10T05:41:08.245000+0200,flic_button_data_export_20251110.csv,1.524,1.524,4,flic_button_data_export_20251110.csv::4,1.524,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-58,,60.009981,23.544376,0101000020E610000030BABC395C8B37406B4AB20E47014E40,,,,,,,,,,,
18623397,2025-11-10T05:41:09.779000+0200,flic_button_data_export_20251110.csv,1.534,1.534,4,flic_button_data_export_20251110.csv::4,1.534,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-70,,60.009971,23.544461,0101000020E61000008CF2CCCB618B37404774CFBA46014E40,,,,,,,,,,,
18623398,2025-11-10T05:41:11.305000+0200,flic_button_data_export_20251110.csv,1.526,1.526,4,flic_button_data_export_20251110.csv::4,1.526,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-67,,60.009912,23.544581,0101000020E6100000E20511A9698B374042EBE1CB44014E40,,,,,,,,,,,
18623399,2025-11-10T05:41:13.706000+0200,flic_button_data_export_20251110.csv,2.401,2.401,4,flic_button_data_export_20251110.csv::4,2.401,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-56,,60.009874,23.544613,0101000020E6100000F8F9EFC16B8B3740558A1D8D43014E40,,,,,,,,,,,
18623400,2025-11-10T05:41:15.228000+0200,flic_button_data_export_20251110.csv,1.522,1.522,4,flic_button_data_export_20251110.csv::4,1.522,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-75,,60.009764,23.544696,0101000020E610000013437232718B3740CD565EF23F014E40,,,,,,,,,,,
18623401,2025-11-10T05:41:16.754000+0200,flic_button_data_export_20251110.csv,1.526,1.526,4,flic_button_data_export_20251110.csv::4,1.526,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-67,,60.009697,23.544747,0101000020E61000001898158A748B374046EF54C03D014E40,,,,,,,,,,,
18623402,2025-11-10T05:41:18.277000+0200,flic_button_data_export_20251110.csv,1.523,1.523,4,flic_button_data_export_20251110.csv::4,1.523,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-68,,60.009603,23.544828,0101000020E6100000F1F109D9798B3740C478CDAB3A014E40,,,,,,,,,,,
18623403,2025-11-10T05:41:19.804000+0200,flic_button_data_export_20251110.csv,1.527,1.527,4,flic_button_data_export_20251110.csv::4,1.527,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-75,,60.009557,23.544867,0101000020E61000006DAB59677C8B37405439ED2939014E40,,,,,,,,,,,
18623404,2025-11-10T05:41:21.732000+0200,flic_button_data_export_20251110.csv,1.928,1.928,4,flic_button_data_export_20251110.csv::4,1.928,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-81,20106.0,60.009511,23.544909,0101000020E6100000CB4BFE277F8B3740E4F90CA837014E40,,,,,,,,,,,
18623405,2025-11-10T05:41:23.262000+0200,flic_button_data_export_20251110.csv,1.53,1.53,4,flic_button_data_export_20251110.csv::4,1.53,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-61,,60.009381,23.54502,0101000020E61000007AAA436E868B3740151A886533014E40,,,,,,,,,,,
18623406,2025-11-10T05:41:24.784000+0200,flic_button_data_export_20251110.csv,1.522,1.522,4,flic_button_data_export_20251110.csv::4,1.522,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-62,,60.009339,23.545058,0101000020E6100000556CCCEB888B3740E6C9350532014E40,,,,,,,,,,,
18623407,2025-11-10T05:41:26.314000+0200,flic_button_data_export_20251110.csv,1.53,1.53,4,flic_button_data_export_20251110.csv::4,1.53,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-64,,60.009264,23.545142,0101000020E610000010AD156D8E8B3740DC8310902F014E40,,,,,,,,,,,
18623408,2025-11-10T05:41:27.835000+0200,flic_button_data_export_20251110.csv,1.521,1.521,4,flic_button_data_export_20251110.csv::4,1.521,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-70,,60.009235,23.545199,0101000020E6100000D9CF6229928B3740417DCB9C2E014E40,,,,,,,,,,,
18623409,2025-11-10T05:41:29.666000+0200,flic_button_data_export_20251110.csv,1.831,1.831,4,flic_button_data_export_20251110.csv::4,1.831,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-52,,60.009216,23.545273,0101000020E61000004E64E602978B3740CB4C69FD2D014E40,,,,,,,,,,,
18623410,2025-11-10T05:41:31.187000+0200,flic_button_data_export_20251110.csv,1.521,1.521,4,flic_button_data_export_20251110.csv::4,1.521,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-72,,60.009226,23.545497,0101000020E6100000ED10FFB0A58B3740EE224C512E014E40,,,,,,,,,,,
18623411,2025-11-10T05:41:32.793000+0200,flic_button_data_export_20251110.csv,1.606,1.606,4,flic_button_data_export_20251110.csv::4,1.606,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-79,,60.009274,23.545642,0101000020E6100000F452B131AF8B3740FF59F3E32F014E40,,,,,,,,,,,
18623412,2025-11-10T05:41:34.315000+0200,flic_button_data_export_20251110.csv,1.522,1.522,4,flic_button_data_export_20251110.csv::4,1.522,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-66,,60.009363,23.545844,0101000020E6100000C3B7B06EBC8B37406F6589CE32014E40,,,,,,,,,,,
18623413,2025-11-10T05:41:35.844000+0200,flic_button_data_export_20251110.csv,1.529,1.529,4,flic_button_data_export_20251110.csv::4,1.529,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-59,,60.009432,23.546008,0101000020E6100000B85A272EC78B374097C4591135014E40,,,,,,,,,,,
18623414,2025-11-10T05:41:37.373000+0200,flic_button_data_export_20251110.csv,1.529,1.529,4,flic_button_data_export_20251110.csv::4,1.529,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-61,,60.009505,23.546194,0101000020E61000007C45B75ED38B37400113B87537014E40,,,,,,,,,,,
18623415,2025-11-10T05:41:39.502000+0200,flic_button_data_export_20251110.csv,2.129,2.129,4,flic_button_data_export_20251110.csv::4,2.129,2025-11-10T05:40:50.774000+0200,2025-11-10T05:41:51.767000+0200,37,60.993,1.5274999999999999,2.2845,fast ~1.53s,,Aplicom A11 001,,80E4DA7EC61B,-57,,60.009614,23.546469,0101000020E61000001F477364E58B3740B8CA13083B014E40,,,,,,,,,,,
